TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionMonth,TransactionDayOfWeek,TransactionYear,LoginAttempts_Bin
76.92,0,21,1,54,2,55,1,5158.6,8,6,2021,0
31.25,0,16,0,67,0,164,1,5692.31,8,6,2022,0
76.23,1,17,1,64,2,162,1,6353.22,9,0,2022,0
25.49,0,20,0,59,1,161,1,6711.15,5,6,2020,0
150.45,0,23,0,61,2,82,1,6109.55,6,1,2021,0
542.63,0,7,0,69,2,134,1,4693.6,12,4,2020,0
90.91,1,8,1,67,2,56,1,1267.72,12,4,2020,0
209.05,0,40,0,29,1,54,1,9834.0,2,6,2022,0
5.43,0,16,2,52,0,276,1,11263.89,3,3,2020,0
606.34,0,4,0,42,1,128,1,7155.95,1,2,2024,0
289.25,0,17,2,21,3,82,1,1061.96,1,3,2024,0
312.53,0,34,0,38,1,88,3,8583.39,4,2,2021,1
190.04,0,5,0,21,3,60,1,8457.09,4,2,2025,0
196.22,0,41,0,48,0,203,1,9100.81,7,1,2023,0
157.25,0,6,0,27,3,265,1,1969.48,11,5,2021,0
95.22,1,39,2,40,1,70,1,6295.45,3,0,2021,0
17.11,0,17,1,61,2,162,5,2281.9,7,4,2022,1
95.67,0,29,2,57,2,17,1,4079.09,10,6,2025,0
71.44,0,41,2,80,2,113,1,6452.77,1,2,2020,0
21.83,1,24,1,21,3,122,1,269.01,2,4,2020,0
82.95,0,1,1,21,3,252,1,1504.99,6,3,2022,0
899.71625,0,11,0,80,2,21,1,2037.85,7,0,2025,0
661.57,0,5,0,61,2,159,1,1893.0,9,2,2021,0
30.71,0,11,0,27,1,69,1,7795.79,6,2,2024,0
54.34,0,36,2,37,1,242,1,8883.4,6,0,2023,0
447.41,0,20,2,19,3,260,1,1375.8,3,5,2021,0
305.51,0,35,0,50,0,150,1,10269.78,6,5,2025,0
520.0,0,23,0,42,1,128,1,2015.69,12,2,2020,0
40.19,0,8,1,26,3,63,1,1476.91,1,5,2023,0
271.47,0,30,2,23,3,139,1,1268.44,12,5,2023,0
86.62,0,33,0,48,0,146,1,12652.22,1,5,2024,0
351.77,0,35,2,78,2,107,4,7001.2,2,5,2025,1
686.28,0,20,0,64,0,244,1,207.1,3,1,2024,0
780.13,0,16,2,31,0,28,1,14268.95,12,0,2023,0
739.36,0,20,0,68,0,90,1,9127.65,11,0,2020,0
232.54,1,3,2,42,0,248,1,7860.65,11,2,2021,0
82.73,0,13,0,73,2,76,1,6372.58,1,5,2022,0
899.71625,0,5,0,30,0,49,1,5567.98,3,3,2022,0
20.09,0,8,1,70,2,180,1,3466.74,9,5,2020,0
122.75,0,33,1,43,1,247,1,2620.74,7,0,2020,0
355.95,0,11,1,51,0,279,1,10141.92,8,2,2022,0
344.19,0,40,2,73,2,81,1,6501.56,5,4,2024,0
207.36,1,20,0,46,0,26,1,5368.42,4,0,2025,0
576.35,0,42,0,48,0,115,1,10556.81,8,4,2025,0
135.65,0,34,1,21,3,155,1,1670.99,11,6,2022,0
108.55,0,41,2,37,0,281,1,9410.99,5,3,2025,0
434.6,0,38,1,20,3,67,1,369.86,9,0,2022,0
39.02,0,32,1,50,1,165,1,9879.87,11,3,2022,0
273.23,0,4,2,68,2,174,1,7811.31,4,5,2021,0
83.33,0,0,1,54,1,115,1,2026.32,10,6,2023,0
768.95,0,42,0,60,2,92,1,4644.19,11,2,2021,0
264.32,0,10,0,27,3,122,1,1368.0,11,1,2022,0
244.25,0,2,1,63,0,113,1,10980.38,8,4,2025,0
430.66,0,15,0,63,2,77,1,7863.6,4,2,2023,0
19.29,0,5,1,68,2,213,1,6381.6,10,1,2021,0
250.73,0,17,0,28,1,85,5,2797.26,1,1,2024,1
376.12,0,26,2,63,2,97,1,6486.18,5,2,2024,0
21.02,0,39,0,62,2,45,1,3988.75,8,1,2023,0
50.85,1,33,0,55,1,37,2,2564.62,4,3,2020,1
513.4,0,26,1,59,2,180,1,6475.13,5,0,2021,0
261.32,0,18,1,35,0,41,1,12104.51,10,3,2020,0
183.05,0,28,0,28,3,50,1,1916.46,9,4,2025,0
69.86,1,39,2,44,1,159,1,9370.9,11,5,2021,0
249.46,0,31,2,71,2,46,1,1182.77,11,5,2022,0
394.28,0,23,2,27,1,99,1,9748.48,5,3,2025,0
132.46,0,38,2,59,0,165,1,14852.42,12,4,2025,0
118.6,0,9,0,56,0,64,1,9523.72,4,6,2021,0
537.78,0,10,1,52,2,183,1,5347.57,2,2,2025,0
182.97,0,24,1,68,0,238,1,10790.8,5,6,2024,0
2.44,0,3,2,63,2,32,1,4891.56,9,3,2023,0
143.75,0,32,0,64,2,272,1,3990.6,1,5,2021,0
115.11,1,5,1,65,2,167,1,6041.69,2,4,2024,0
245.96,0,16,0,66,0,12,1,5715.08,9,1,2023,0
282.6,0,12,1,48,1,73,1,6312.79,9,0,2022,0
150.87,0,29,0,24,3,201,1,1292.21,7,0,2023,0
793.1,1,40,1,58,0,47,1,11905.64,4,1,2021,0
49.46,1,30,2,30,0,48,1,9553.42,9,0,2023,0
805.08,0,33,2,53,1,38,1,4702.86,12,1,2020,0
117.18,0,40,0,69,2,31,1,2610.64,9,6,2021,0
6.2,0,6,1,76,2,70,1,3290.72,12,1,2022,0
324.93,0,18,0,27,3,101,1,192.63,12,0,2020,0
243.14,0,9,1,79,2,227,2,4175.02,6,2,2025,1
27.53,1,26,1,58,0,41,1,12059.85,4,6,2025,0
495.51,0,14,2,23,3,74,1,857.9,11,5,2022,0
529.04,1,4,1,22,3,73,1,830.37,6,4,2023,0
291.99,1,4,1,30,1,60,1,8517.95,10,4,2021,0
155.37,1,7,2,24,3,101,1,3900.34,4,4,2021,0
253.58,1,26,1,62,2,107,1,1777.38,10,1,2025,0
899.71625,0,9,2,33,0,168,1,11146.74,6,5,2022,0
34.15,1,27,2,63,0,146,1,12719.93,9,6,2025,0
217.04,0,16,0,19,3,12,4,868.91,5,2,2020,1
3.92,0,5,2,65,0,174,1,5766.96,8,4,2020,0
166.32,0,4,0,49,0,28,1,7346.66,11,1,2022,0
467.24,1,37,0,23,3,52,1,1598.63,9,0,2024,0
63.24,0,10,0,74,2,230,1,1351.24,7,0,2022,0
30.71,1,40,2,40,0,51,1,680.55,1,1,2025,0
16.53,0,1,0,57,0,44,1,10971.32,10,5,2020,0
19.62,0,26,1,21,3,78,1,1293.39,2,2,2025,0
319.9,0,25,0,49,1,148,4,9419.27,9,3,2022,1
663.51,0,29,0,55,2,164,2,4539.99,9,3,2021,1
124.71,1,38,0,23,3,124,1,620.28,11,3,2023,0
622.53,0,22,0,41,1,40,1,5906.58,9,0,2024,0
169.54,0,26,0,28,3,13,1,1268.67,7,0,2025,0
163.02,0,40,2,36,1,147,1,7527.04,7,4,2020,0
29.53,0,16,0,62,2,43,1,1674.94,3,3,2024,0
348.1,1,28,1,61,0,161,1,12613.25,11,5,2021,0
31.05,0,42,1,21,3,28,1,935.88,1,4,2023,0
245.09,0,38,0,42,1,246,1,8303.9,10,6,2022,0
160.75,0,33,0,68,0,15,1,5360.19,8,2,2024,0
763.15,0,7,0,29,0,209,1,7580.59,5,0,2022,0
493.14,0,37,1,61,0,265,1,12904.66,9,6,2021,0
7.43,0,20,1,34,0,298,1,1319.85,12,6,2022,0
436.87,0,23,1,30,1,105,1,7334.08,1,4,2024,0
192.77,0,22,0,27,3,18,1,746.47,1,2,2025,0
83.61,0,9,0,74,2,72,1,6579.37,1,6,2020,0
899.71625,0,7,0,69,2,151,1,1619.16,5,2,2023,0
629.78,0,42,0,78,2,169,1,3485.03,6,0,2020,0
553.95,1,5,1,32,1,222,1,2587.11,9,3,2023,0
899.71625,0,35,1,18,3,65,1,1588.31,9,5,2023,0
644.32,1,22,1,23,3,22,1,5191.13,2,0,2025,0
177.11,0,10,2,76,2,20,1,3877.73,2,4,2021,0
126.47,0,5,1,44,0,42,1,5873.54,10,0,2024,0
302.11,0,41,1,22,3,30,1,1833.24,2,6,2024,0
248.09,0,37,1,57,0,48,1,13732.81,12,4,2023,0
358.6,0,26,0,22,3,211,1,3901.82,10,4,2023,0
284.47,1,38,1,27,1,10,1,2801.28,4,2,2023,0
336.48,0,30,0,68,0,35,1,10628.59,5,1,2020,0
382.23,0,8,0,60,1,47,1,412.78,11,6,2024,0
135.09,0,35,1,22,3,146,1,961.65,5,1,2022,0
192.22,0,28,1,80,2,267,1,2929.51,8,0,2020,0
682.05,0,16,2,31,0,28,1,14268.95,9,1,2023,0
402.26,0,10,0,25,3,263,1,273.78,9,6,2025,0
284.14,1,32,0,53,2,71,1,1733.34,4,4,2024,0
165.45,0,8,2,68,0,31,1,6851.16,6,2,2021,0
501.83,1,2,1,19,3,158,1,1131.26,11,5,2024,0
342.15,0,35,1,22,3,123,1,1918.36,1,2,2025,0
11.73,1,21,2,55,2,41,1,1938.99,12,5,2021,0
899.71625,1,30,2,73,2,37,1,1385.74,2,0,2023,0
515.31,0,32,0,68,2,179,1,2525.47,1,2,2025,0
7.92,0,25,0,40,0,145,1,8528.72,12,4,2020,0
435.58,0,19,1,31,1,167,3,3304.02,2,1,2022,1
178.66,0,41,0,65,2,279,1,3984.38,9,1,2022,0
315.6,0,7,0,70,0,115,1,9038.63,1,3,2020,0
267.67,0,35,0,30,1,169,1,9700.77,1,4,2021,0
122.57,0,40,1,40,0,52,1,9009.42,8,2,2023,0
49.42,0,15,0,69,2,121,1,1651.33,7,5,2021,0
467.58,1,34,0,48,1,130,1,2006.69,6,6,2021,0
190.23,0,11,0,27,3,32,1,1712.65,10,0,2021,0
10.98,0,24,0,53,1,144,1,7467.3,9,1,2020,0
63.83,0,14,0,20,3,148,1,1676.57,10,4,2023,0
289.75,0,4,2,54,1,132,1,6781.3,7,1,2021,0
103.64,0,36,1,51,0,179,1,11388.15,11,2,2023,0
297.78,1,4,1,30,1,60,1,8517.95,12,3,2024,0
137.55,1,38,2,25,3,123,1,1872.22,11,1,2022,0
182.59,0,41,1,48,1,194,1,2679.91,6,3,2025,0
10.96,0,24,0,53,1,144,1,7467.3,3,5,2021,0
28.82,0,38,0,79,2,102,1,3520.61,10,3,2025,0
125.34,0,20,0,21,3,140,1,202.69,12,0,2021,0
55.97,0,24,2,30,1,26,1,4575.98,10,0,2021,0
402.17,0,39,2,36,0,79,1,5798.92,11,0,2025,0
198.82,0,16,0,66,0,12,1,5715.08,9,0,2022,0
33.65,0,5,0,52,1,74,1,5545.96,6,2,2024,0
72.67,0,37,1,24,3,47,1,1181.84,10,4,2024,0
429.32,0,19,1,26,3,218,1,712.13,9,4,2022,0
706.81,0,35,2,46,1,62,1,3583.67,11,5,2021,0
460.85,0,37,0,49,1,240,1,2114.3,12,1,2022,0
174.43,0,24,2,20,3,212,1,416.37,4,6,2022,0
312.12,0,25,0,49,1,148,4,9419.27,7,4,2022,1
77.25,0,5,2,48,1,110,1,2051.37,6,4,2021,0
66.9,0,11,1,69,0,280,2,12072.11,6,5,2025,1
298.04,0,20,0,55,1,110,1,8836.51,6,3,2023,0
441.66,0,39,2,27,3,92,1,1256.33,10,5,2024,0
400.03,0,41,1,54,0,14,1,829.71,12,5,2023,0
21.01,0,31,0,28,3,30,1,1052.27,2,5,2022,0
144.73,1,32,1,66,2,174,1,4813.12,11,0,2021,0
188.76,0,10,2,23,3,19,1,1776.91,11,6,2025,0
197.77,1,40,1,27,3,84,1,1196.07,2,6,2020,0
16.08,0,0,0,53,2,101,1,1619.54,10,4,2021,0
595.29,0,11,0,27,3,121,1,892.83,6,5,2024,0
665.68,1,11,0,38,0,85,1,11989.39,4,1,2023,0
248.22,0,30,2,54,2,92,1,4446.17,9,2,2023,0
205.23,0,29,2,27,3,120,1,1661.1,2,0,2020,0
393.74,1,13,2,48,1,159,1,2498.48,4,6,2021,0
6.08,0,8,1,80,2,283,5,7697.68,8,6,2023,1
95.8,0,28,0,18,3,172,1,781.68,11,5,2021,0
351.24,0,29,0,63,0,180,1,7945.57,10,4,2022,0
205.52,0,22,2,21,3,173,1,1528.81,9,6,2025,0
444.66,1,35,0,54,0,139,1,1265.28,10,0,2023,0
95.23,0,30,2,51,1,97,1,2791.2,10,4,2023,0
899.71625,0,24,0,27,3,20,1,1189.03,3,5,2021,0
331.43,0,24,0,42,1,122,1,844.55,7,5,2023,0
110.67,0,3,1,75,2,268,1,5669.66,10,6,2025,0
83.45,1,15,2,50,1,287,1,5245.93,11,4,2023,0
579.52,0,19,0,23,3,41,1,4475.22,9,0,2024,0
121.95,0,1,0,48,0,131,1,9410.51,9,1,2025,0
336.19,0,5,2,26,3,90,1,1769.06,5,3,2025,0
117.06,0,39,1,49,1,45,1,5764.72,1,4,2022,0
85.2,0,26,0,57,1,47,1,5061.3,10,5,2021,0
343.69,0,40,2,24,3,142,1,1188.95,9,1,2021,0
67.15,1,17,1,68,2,39,1,2393.73,8,3,2024,0
65.83,1,21,2,32,1,144,1,6820.23,4,1,2022,0
344.88,0,35,2,78,2,107,4,7001.2,12,5,2024,1
899.71625,0,17,1,20,3,91,1,530.86,10,0,2024,0
13.14,0,14,1,25,3,22,1,1846.85,12,5,2023,0
650.77,0,16,0,64,0,125,1,7322.01,9,1,2020,0
140.21,0,6,1,57,0,30,1,11523.64,4,1,2024,0
684.48,0,10,0,61,2,96,1,2246.15,3,0,2021,0
212.67,0,16,2,20,3,181,1,927.47,4,2,2023,0
483.25,0,17,1,52,1,132,1,7486.63,5,5,2021,0
124.37,0,1,2,25,3,177,1,783.83,5,4,2020,0
608.62,0,22,2,63,0,80,1,13884.24,10,3,2023,0
30.36,0,35,0,26,3,38,1,1059.62,9,4,2022,0
111.04,0,20,1,57,2,87,1,1310.38,11,1,2023,0
103.31,0,30,0,50,0,63,1,6393.12,12,6,2022,0
13.97,0,31,0,23,3,81,1,1597.51,3,5,2022,0
146.13,0,30,1,48,0,140,1,5529.92,2,1,2020,0
321.4,1,35,2,67,2,137,1,4378.14,8,5,2021,0
19.32,1,0,1,59,2,106,1,7948.37,4,0,2025,0
284.99,0,31,2,41,0,168,1,5298.85,7,4,2024,0
899.71625,0,2,2,61,0,158,1,13538.14,10,3,2022,0
71.74,0,19,2,69,0,69,1,6020.29,3,1,2020,0
72.13,0,4,1,21,3,21,1,1329.41,11,5,2025,0
47.45,0,19,2,46,1,12,1,2028.92,6,4,2024,0
46.42,0,2,2,53,1,115,1,1382.51,2,1,2020,0
360.85,0,9,2,68,2,57,1,5894.09,4,0,2021,0
81.54,0,31,2,67,2,73,1,4536.38,1,3,2021,0
5.58,0,5,2,50,0,124,1,13988.12,6,6,2025,0
225.4,0,29,0,37,1,51,1,6689.87,9,0,2025,0
175.9,0,42,1,64,0,69,1,13374.89,6,5,2022,0
119.93,0,40,0,69,2,31,1,2610.64,1,6,2021,0
313.26,1,9,1,27,3,19,2,1105.89,11,2,2023,1
219.2,1,33,2,71,2,217,1,5549.2,8,4,2021,0
899.71625,0,11,0,63,2,87,1,4715.84,9,1,2020,0
60.66,1,21,1,29,1,275,4,6027.49,7,2,2021,1
151.12,0,29,1,55,0,115,1,6853.51,7,5,2021,0
43.66,0,14,0,62,2,122,1,4356.98,4,0,2020,0
539.45,0,15,1,45,0,272,1,425.77,3,4,2024,0
52.12,0,40,1,41,0,146,1,6990.92,2,3,2022,0
322.18,1,38,1,27,1,10,1,2801.28,4,4,2023,0
172.76,0,37,0,71,2,112,1,5962.58,4,4,2023,0
367.08,0,14,1,69,2,253,1,4046.58,8,3,2024,0
22.67,0,1,1,58,0,164,1,10788.89,7,6,2024,0
3.66,0,13,0,78,2,108,1,7561.33,5,4,2023,0
352.82,1,14,0,28,3,48,1,1982.9,1,5,2025,0
262.22,0,17,0,28,1,85,5,2797.26,6,3,2023,1
269.94,0,16,1,56,2,225,1,3014.75,2,3,2020,0
418.26,1,11,2,57,0,149,1,7175.29,2,0,2025,0
197.8,0,28,1,80,2,267,1,2929.51,8,1,2024,0
116.05,0,31,0,56,0,277,4,7487.79,7,1,2022,1
497.14,1,16,2,69,0,124,2,12991.03,4,2,2022,1
235.38,1,3,0,40,1,136,1,5711.71,5,3,2025,0
200.89,0,27,1,30,1,54,1,8602.22,7,4,2022,0
418.65,0,37,2,29,0,274,1,5599.81,3,5,2022,0
309.71,1,2,2,68,0,47,1,13546.75,5,4,2024,0
341.15,0,9,0,59,0,105,1,9749.46,12,1,2021,0
763.35,1,23,1,62,2,38,1,4732.57,6,5,2022,0
297.29,0,41,1,22,3,30,1,1833.24,9,2,2024,0
14.36,0,31,1,24,3,20,1,954.83,5,1,2021,0
106.46,0,6,2,70,0,83,1,7037.34,1,6,2020,0
164.75,0,9,0,61,0,162,1,11036.74,1,4,2022,0
428.78,0,19,2,32,1,26,1,9040.33,1,1,2021,0
225.23,0,40,0,70,2,50,1,1477.63,3,4,2022,0
899.71625,0,22,0,24,3,150,1,1380.34,6,5,2020,0
622.91,0,32,1,32,1,130,1,714.45,7,5,2023,0
424.63,0,36,1,23,3,136,1,1790.27,1,4,2023,0
365.12,0,19,1,31,1,167,3,3304.02,8,3,2021,1
112.24,0,5,1,27,3,171,1,129.29,10,6,2023,0
300.02,0,38,0,19,3,136,2,1670.72,11,3,2020,1
12.8,0,31,0,21,3,131,1,320.25,1,3,2020,0
722.31,0,6,1,78,2,27,1,5134.37,11,4,2022,0
405.59,0,20,0,41,0,88,1,11108.39,12,5,2020,0
231.07,0,23,2,19,3,179,1,162.53,2,2,2025,0
43.09,0,16,0,48,1,24,1,3944.12,10,0,2021,0
43.27,0,0,2,24,3,13,1,928.33,7,3,2022,0
306.43,0,3,0,53,2,41,1,3966.54,10,2,2021,0
68.76,1,2,1,36,0,44,1,184.72,8,0,2022,0
449.65,1,28,1,49,1,163,1,8253.65,7,4,2020,0
251.38,0,32,1,79,2,109,1,4543.56,8,5,2025,0
163.84,0,21,2,18,3,134,1,299.93,1,2,2021,0
3.57,0,5,2,65,0,174,1,5766.96,5,1,2022,0
232.35,0,8,1,30,0,55,1,12385.05,1,3,2025,0
332.32,0,35,0,63,0,167,1,12626.49,7,5,2022,0
391.38,0,8,2,35,1,67,1,7936.91,3,4,2024,0
418.49,0,13,0,51,1,66,2,5495.3,5,4,2020,1
314.98,0,32,0,65,0,158,1,13531.22,10,0,2021,0
196.93,1,22,1,61,0,149,1,7642.25,7,1,2024,0
34.08,0,30,0,24,3,251,1,1484.76,7,5,2021,0
319.18,0,38,2,18,3,148,1,511.37,6,6,2022,0
24.36,0,41,0,32,0,33,1,7473.73,6,2,2020,0
116.48,0,1,1,55,1,123,1,2104.82,1,2,2023,0
328.6,0,26,1,75,2,39,1,5427.81,2,3,2022,0
310.2,0,13,2,36,1,68,1,9238.08,2,4,2025,0
74.56,0,22,0,38,0,260,1,11624.93,5,6,2022,0
107.95,0,25,0,26,3,247,1,7597.66,12,2,2024,0
5.35,0,16,2,52,0,276,1,11263.89,6,2,2025,0
699.87,0,1,2,68,2,91,1,2016.02,1,0,2025,0
164.09,0,30,1,48,0,140,1,5529.92,6,6,2024,0
137.56,0,33,1,45,1,63,1,4381.24,7,1,2023,0
589.52,1,35,0,19,3,162,1,1673.76,11,2,2022,0
45.68,0,35,0,31,1,164,1,362.4,6,5,2020,0
65.32,0,33,0,27,1,129,1,7537.4,10,3,2020,0
623.18,0,30,1,57,0,158,1,1415.52,4,2,2022,0
364.8,0,26,0,22,3,211,1,3901.82,12,5,2023,0
56.4,0,0,0,22,3,135,1,1597.85,1,5,2020,0
194.54,0,19,2,52,1,92,1,9199.52,8,2,2025,0
511.77,1,35,0,54,0,139,1,1265.28,12,1,2025,0
157.08,0,36,2,34,0,157,1,1523.72,6,5,2020,0
382.83,0,42,1,29,0,153,1,8539.86,7,3,2020,0
394.24,0,20,0,41,0,88,1,11108.39,2,0,2025,0
169.65,0,42,1,64,0,69,1,13374.89,3,6,2021,0
152.82,0,9,2,35,1,135,1,6374.82,1,4,2021,0
150.56,0,13,0,42,1,111,3,4625.12,2,6,2021,1
899.71625,0,34,0,25,3,29,1,261.97,3,6,2024,0
320.46,0,18,0,27,3,101,1,192.63,10,5,2020,0
375.56,0,8,2,73,2,118,3,5415.64,2,6,2021,1
115.83,0,15,0,50,0,23,4,14829.85,5,5,2022,1
346.08,1,0,1,35,1,293,1,2788.2,8,1,2023,0
25.6,1,26,1,58,0,41,1,12059.85,12,2,2025,0
39.18,0,29,0,56,2,38,1,5889.51,6,4,2021,0
578.83,0,11,0,27,3,121,1,892.83,7,0,2021,0
2.59,0,3,2,63,2,32,1,4891.56,4,6,2023,0
11.06,0,2,2,42,0,42,1,7879.66,7,0,2022,0
44.28,0,25,0,18,3,80,1,1769.33,8,1,2023,0
899.71625,0,11,0,80,2,21,1,2037.85,6,3,2021,0
137.73,0,14,1,64,0,63,1,13847.99,9,6,2023,0
448.53,0,13,0,62,2,166,5,2963.29,7,0,2025,1
69.09,1,35,1,25,3,140,1,1210.33,2,0,2024,0
452.9,1,15,1,77,2,99,1,5958.34,5,3,2024,0
78.06,0,13,1,28,3,21,1,1913.06,5,6,2020,0
224.02,1,22,1,51,1,56,1,9522.37,5,5,2025,0
633.15,0,4,2,26,3,140,1,214.61,3,3,2024,0
899.71625,1,19,2,33,1,161,1,5140.93,10,4,2023,0
226.33,0,1,2,18,3,65,1,751.09,12,4,2020,0
118.63,0,37,1,27,1,108,1,906.2,4,4,2023,0
100.47,0,10,1,72,2,18,1,7460.33,1,2,2024,0
142.14,0,18,2,67,0,97,1,1262.68,9,3,2023,0
307.59,1,20,1,20,3,33,2,333.19,9,0,2020,1
123.55,0,30,0,45,0,87,1,9798.26,3,1,2020,0
843.72,0,36,1,22,3,23,1,1244.93,11,2,2022,0
899.71625,1,32,0,62,2,118,1,3743.63,4,6,2024,0
252.89,0,16,0,19,3,12,4,868.91,4,2,2022,1
402.26,0,41,1,22,3,94,1,873.89,2,4,2024,0
23.91,0,4,0,62,2,55,1,5866.01,10,1,2025,0
17.38,1,11,2,30,0,146,1,535.15,5,5,2025,0
899.71625,0,41,2,36,1,169,1,4826.88,10,5,2023,0
188.2,0,30,2,78,2,81,1,5909.52,5,2,2024,0
443.4,1,26,2,55,1,63,1,8570.82,7,6,2020,0
325.83,1,4,0,78,2,70,1,5002.7,7,6,2020,0
308.8,1,5,1,53,0,109,1,6366.84,3,5,2024,0
54.62,0,27,2,56,2,165,1,5773.5,10,0,2024,0
596.2,0,29,2,27,3,144,1,500.84,3,0,2021,0
334.11,0,36,0,60,2,98,1,6810.94,7,5,2023,0
21.9,0,40,1,62,2,75,1,2762.48,9,6,2021,0
82.61,1,19,0,48,1,50,1,6470.57,8,1,2020,0
342.18,1,31,2,58,1,80,1,6451.96,4,5,2022,0
636.53,0,13,2,55,1,157,1,2991.17,9,3,2022,0
439.86,0,23,1,30,1,105,1,7334.08,8,2,2024,0
31.22,1,10,2,68,0,63,1,7855.01,3,0,2025,0
130.08,0,7,2,69,0,123,3,8354.54,8,6,2025,1
172.7,0,27,0,59,1,147,1,9500.95,8,6,2020,0
303.35,0,5,0,69,2,17,1,5943.13,7,5,2025,0
216.6,0,42,0,73,2,90,1,4069.17,2,2,2023,0
54.59,1,30,2,30,0,48,1,9553.42,1,5,2021,0
76.9,0,37,0,68,2,167,1,5010.31,11,0,2023,0
130.5,0,29,2,33,0,296,1,749.34,5,1,2020,0
136.02,1,13,1,31,1,13,1,4547.06,10,5,2022,0
95.86,0,13,0,51,0,141,1,14942.78,12,5,2024,0
102.72,0,12,1,54,1,165,1,6323.45,10,2,2025,0
193.85,1,19,2,19,3,30,1,229.02,9,3,2021,0
490.38,1,18,1,54,2,45,1,3914.84,1,6,2021,0
15.29,0,19,1,26,1,120,1,6611.26,7,5,2023,0
99.07,0,4,0,24,3,46,1,703.26,12,3,2020,0
63.46,0,27,1,67,0,141,1,8937.35,11,5,2025,0
410.57,0,0,0,58,0,82,1,12046.3,12,6,2021,0
598.74,0,22,0,41,1,40,1,5906.58,2,4,2021,0
11.99,0,24,0,53,1,144,1,7467.3,6,5,2021,0
641.98,0,11,0,27,3,121,1,892.83,4,4,2022,0
723.06,0,27,0,50,1,174,1,4111.38,6,3,2024,0
374.93,1,17,2,26,3,30,1,1658.49,3,6,2025,0
502.14,0,6,0,58,1,64,1,230.09,6,6,2024,0
93.7,0,6,2,77,2,125,1,1033.94,11,5,2023,0
299.94,0,6,2,58,2,216,1,4474.2,8,6,2021,0
47.45,0,36,0,64,0,28,1,8253.52,8,6,2025,0
0.26,0,28,2,20,3,173,1,1833.67,12,2,2025,0
439.95,1,19,1,43,0,101,1,10328.23,10,0,2023,0
199.23,0,9,0,21,3,34,2,701.73,9,3,2024,1
777.11,0,18,1,47,0,181,1,8802.97,10,2,2021,0
88.74,1,15,2,50,1,287,1,5245.93,9,2,2022,0
35.3,0,6,1,32,1,130,1,8459.18,10,2,2024,0
150.8,0,27,1,20,3,280,1,1545.77,7,0,2022,0
41.62,0,25,0,18,3,80,1,1769.33,7,0,2024,0
453.08,1,18,2,69,2,121,1,3907.54,2,3,2025,0
849.29,0,40,2,26,3,80,1,1103.64,8,4,2025,0
51.23,0,6,0,49,0,146,1,7872.04,10,4,2021,0
173.68,0,9,0,61,0,162,1,11036.74,11,2,2022,0
391.88,0,12,2,26,1,49,1,2617.23,4,0,2022,0
96.14,0,13,0,51,0,141,1,14942.78,1,5,2023,0
241.7,1,21,0,45,0,87,1,6863.02,6,6,2024,0
499.37,0,30,1,25,3,160,1,1592.94,12,4,2021,0
69.77,0,37,1,24,3,47,1,1181.84,5,1,2021,0
857.09,0,33,2,65,2,119,1,5468.58,8,3,2021,0
204.65,0,40,2,28,1,135,1,3114.92,8,1,2024,0
11.27,0,36,1,53,0,52,1,14611.9,12,2,2025,0
479.84,0,31,1,47,1,208,1,8821.84,8,4,2020,0
137.42,0,41,2,54,2,124,5,4087.44,11,2,2025,1
271.37,0,42,1,33,1,77,1,5229.95,3,2,2020,0
20.97,0,5,1,22,3,59,1,949.38,3,0,2023,0
509.03,0,23,0,42,1,128,1,2015.69,10,1,2020,0
74.65,0,1,2,49,0,225,1,12801.93,9,2,2025,0
730.01,0,31,0,18,3,277,1,1008.76,7,6,2024,0
604.32,0,17,0,22,3,149,1,1033.73,2,5,2022,0
234.66,0,40,0,61,0,152,1,11795.12,2,1,2024,0
94.03,0,12,0,62,0,91,1,12381.45,2,3,2025,0
304.55,0,38,0,19,3,136,2,1670.72,4,2,2021,1
444.56,0,38,1,20,3,67,1,369.86,10,0,2023,0
574.28,0,33,0,49,0,108,1,14817.22,10,0,2021,0
123.94,0,34,2,59,0,40,1,13542.41,4,5,2024,0
101.35,1,25,2,48,0,127,1,12467.31,5,0,2023,0
151.28,0,24,1,23,3,49,1,791.97,4,1,2024,0
727.31,0,40,1,54,2,44,1,3101.54,10,4,2023,0
373.51,1,23,2,75,2,37,1,1389.71,10,2,2023,0
34.95,0,8,2,63,2,76,1,4324.4,7,5,2020,0
120.96,0,32,1,35,0,111,1,9088.36,2,1,2025,0
115.06,1,39,2,47,0,127,3,13185.39,1,6,2021,1
24.12,0,29,0,60,1,166,1,6741.41,5,0,2022,0
180.34,0,34,0,35,1,103,1,2293.13,1,2,2023,0
59.68,0,7,0,52,2,238,1,6189.24,2,1,2025,0
77.8,0,15,2,68,0,127,1,6911.62,10,2,2023,0
274.08,0,11,0,22,3,109,1,1585.98,2,5,2021,0
302.89,0,19,0,60,2,23,1,4150.63,9,6,2021,0
167.77,0,34,0,33,0,100,1,5401.21,3,6,2021,0
77.87,0,16,0,43,1,283,1,3449.35,7,2,2023,0
447.96,0,33,0,18,3,138,1,1044.33,4,6,2024,0
88.07,1,32,0,25,3,157,1,1299.4,4,2,2024,0
788.24,0,8,0,20,3,67,1,9239.12,7,1,2024,0
